contest_key,contest,category_key,category,county,county_eid,county_cid,county_precincts_total,county_precincts_reporting,county_total_votes,candidate_index,candidate,party,votes,pct
300,GOVERNOR,C_0,Results,Brooke,122771,0007,21,21,9429,4,CHASE LINKO-LOOPER,MTN,81,0.8590518612790328
300,GOVERNOR,C_0,Results,Cabell,122772,0007,68,68,34701,0,PATRICK MORRISEY,REP,17316,49.90057923402784
300,GOVERNOR,C_0,Results,Cabell,122772,0007,68,68,34701,1,STEVE WILLIAMS,DEM,15432,44.471340883548024
300,GOVERNOR,C_0,Results,Cabell,122772,0007,68,68,34701,2,ERIKA KLIE KOLENICH,LBN,907,2.6137575286014814
300,GOVERNOR,C_0,Results,Cabell,122772,0007,68,68,34701,3,S. MARSHALL WILSON,CST,663,1.9106077634650296
300,GOVERNOR,C_0,Results,Cabell,122772,0007,68,68,34701,4,CHASE LINKO-LOOPER,MTN,383,1.1037145903576266
300,GOVERNOR,C_0,Results,Calhoun,122773,0007,10,10,2774,0,PATRICK MORRISEY,REP,2008,72.38644556596971
300,GOVERNOR,C_0,Results,Calhoun,122773,0007,10,10,2774,1,STEVE WILLIAMS,DEM,607,21.8817591925018
300,GOVERNOR,C_0,Results,Calhoun,122773,0007,10,10,2774,2,ERIKA KLIE KOLENICH,LBN,83,2.9920692141312184
300,GOVERNOR,C_0,Results,Calhoun,122773,0007,10,10,2774,3,S. MARSHALL WILSON,CST,39,1.40591204037491
300,GOVERNOR,C_0,Results,Calhoun,122773,0007,10,10,2774,4,CHASE LINKO-LOOPER,MTN,37,1.3338139870223502
300,GOVERNOR,C_0,Results,Clay,122774,0007,11,11,3135,0,PATRICK MORRISEY,REP,2065,65.86921850079744
300,GOVERNOR,C_0,Results,Clay,122774,0007,11,11,3135,1,STEVE WILLIAMS,DEM,857,27.33652312599681
300,GOVERNOR,C_0,Results,Clay,122774,0007,11,11,3135,2,ERIKA KLIE KOLENICH,LBN,74,2.360446570972887
300,GOVERNOR,C_0,Results,Clay,122774,0007,11,11,3135,3,S. MARSHALL WILSON,CST,62,1.977671451355662
300,GOVERNOR,C_0,Results,Clay,122774,0007,11,11,3135,4,CHASE LINKO-LOOPER,MTN,77,2.456140350877193
300,GOVERNOR,C_0,Results,Doddridge,122775,0007,12,12,2859,0,PATRICK MORRISEY,REP,2186,76.46030080447709
300,GOVERNOR,C_0,Results,Doddridge,122775,0007,12,12,2859,1,STEVE WILLIAMS,DEM,506,17.698495977614552
300,GOVERNOR,C_0,Results,Doddridge,122775,0007,12,12,2859,2,ERIKA KLIE KOLENICH,LBN,77,2.693249387897866
300,GOVERNOR,C_0,Results,Doddridge,122775,0007,12,12,2859,3,S. MARSHALL WILSON,CST,65,2.273522210563134
300,GOVERNOR,C_0,Results,Doddridge,122775,0007,12,12,2859,4,CHASE LINKO-LOOPER,MTN,25,0.8744316194473591
300,GOVERNOR,C_0,Results,Fayette,122776,0007,40,40,15069,0,PATRICK MORRISEY,REP,9093,60.34242484570973
300,GOVERNOR,C_0,Results,Fayette,122776,0007,40,40,15069,1,STEVE WILLIAMS,DEM,5006,33.2205189461809
300,GOVERNOR,C_0,Results,Fayette,122776,0007,40,40,15069,2,ERIKA KLIE KOLENICH,LBN,387,2.5681863428230143
300,GOVERNOR,C_0,Results,Fayette,122776,0007,40,40,15069,3,S. MARSHALL WILSON,CST,310,2.057203530426704
300,GOVERNOR,C_0,Results,Fayette,122776,0007,40,40,15069,4,CHASE LINKO-LOOPER,MTN,273,1.8116663348596456
300,GOVERNOR,C_0,Results,Gilmer,122777,0007,10,10,2267,0,PATRICK MORRISEY,REP,1522,67.13718570798412
300,GOVERNOR,C_0,Results,Gilmer,122777,0007,10,10,2267,1,STEVE WILLIAMS,DEM,594,26.202029113365683
300,GOVERNOR,C_0,Results,Gilmer,122777,0007,10,10,2267,2,ERIKA KLIE KOLENICH,LBN,97,4.278782531980592
300,GOVERNOR,C_0,Results,Gilmer,122777,0007,10,10,2267,3,S. MARSHALL WILSON,CST,30,1.3233348037053374
300,GOVERNOR,C_0,Results,Gilmer,122777,0007,10,10,2267,4,CHASE LINKO-LOOPER,MTN,24,1.05866784296427
300,GOVERNOR,C_0,Results,Grant,122778,0007,14,14,5320,0,PATRICK MORRISEY,REP,4535,85.24436090225564
300,GOVERNOR,C_0,Results,Grant,122778,0007,14,14,5320,1,STEVE WILLIAMS,DEM,583,10.958646616541353
300,GOVERNOR,C_0,Results,Grant,122778,0007,14,14,5320,2,ERIKA KLIE KOLENICH,LBN,89,1.6729323308270678
300,GOVERNOR,C_0,Results,Grant,122778,0007,14,14,5320,3,S. MARSHALL WILSON,CST,79,1.4849624060150377
300,GOVERNOR,C_0,Results,Grant,122778,0007,14,14,5320,4,CHASE LINKO-LOOPER,MTN,34,0.6390977443609023
300,GOVERNOR,C_0,Results,Greenbrier,122779,0007,28,28,14665,0,PATRICK MORRISEY,REP,9046,61.68428230480737
300,GOVERNOR,C_0,Results,Greenbrier,122779,0007,28,28,14665,1,STEVE WILLIAMS,DEM,4944,33.71292192294579
300,GOVERNOR,C_0,Results,Greenbrier,122779,0007,28,28,14665,2,ERIKA KLIE KOLENICH,LBN,337,2.2979884077736106
300,GOVERNOR,C_0,Results,Greenbrier,122779,0007,28,28,14665,3,S. MARSHALL WILSON,CST,203,1.3842482100238664
300,GOVERNOR,C_0,Results,Greenbrier,122779,0007,28,28,14665,4,CHASE LINKO-LOOPER,MTN,135,0.9205591544493692
300,GOVERNOR,C_0,Results,Hampshire,122780,0007,25,25,10160,0,PATRICK MORRISEY,REP,7755,76.32874015748031
300,GOVERNOR,C_0,Results,Hampshire,122780,0007,25,25,10160,1,STEVE WILLIAMS,DEM,1794,17.65748031496063
300,GOVERNOR,C_0,Results,Hampshire,122780,0007,25,25,10160,2,ERIKA KLIE KOLENICH,LBN,170,1.673228346456693
300,GOVERNOR,C_0,Results,Hampshire,122780,0007,25,25,10160,3,S. MARSHALL WILSON,CST,368,3.622047244094488
300,GOVERNOR,C_0,Results,Hampshire,122780,0007,25,25,10160,4,CHASE LINKO-LOOPER,MTN,73,0.718503937007874
300,GOVERNOR,C_0,Results,Hancock,122781,0007,24,24,12609,0,PATRICK MORRISEY,REP,8590,68.12594178761202
300,GOVERNOR,C_0,Results,Hancock,122781,0007,24,24,12609,1,STEVE WILLIAMS,DEM,3335,26.449361567134588
300,GOVERNOR,C_0,Results,Hancock,122781,0007,24,24,12609,2,ERIKA KLIE KOLENICH,LBN,356,2.82338012530732
300,GOVERNOR,C_0,Results,Hancock,122781,0007,24,24,12609,3,S. MARSHALL WILSON,CST,197,1.5623760805773652
300,GOVERNOR,C_0,Results,Hancock,122781,0007,24,24,12609,4,CHASE LINKO-LOOPER,MTN,131,1.038940439368705
300,GOVERNOR,C_0,Results,Hardy,122782,0007,14,14,6252,0,PATRICK MORRISEY,REP,4497,71.92898272552783
300,GOVERNOR,C_0,Results,Hardy,122782,0007,14,14,6252,1,STEVE WILLIAMS,DEM,1364,21.8170185540627
300,GOVERNOR,C_0,Results,Hardy,122782,0007,14,14,6252,2,ERIKA KLIE KOLENICH,LBN,144,2.3032629558541267
300,GOVERNOR,C_0,Results,Hardy,122782,0007,14,14,6252,3,S. MARSHALL WILSON,CST,209,3.3429302623160586
300,GOVERNOR,C_0,Results,Hardy,122782,0007,14,14,6252,4,CHASE LINKO-LOOPER,MTN,38,0.6078055022392834
300,GOVERNOR,C_0,Results,Harrison,122783,0007,65,65,28796,0,PATRICK MORRISEY,REP,17953,62.34546464786776
300,GOVERNOR,C_0,Results,Harrison,122783,0007,65,65,28796,1,STEVE WILLIAMS,DEM,8771,30.459091540491734
300,GOVERNOR,C_0,Results,Harrison,122783,0007,65,65,28796,2,ERIKA KLIE KOLENICH,LBN,1411,4.899986109181831
300,GOVERNOR,C_0,Results,Harrison,122783,0007,65,65,28796,3,S. MARSHALL WILSON,CST,429,1.4897902486456454
300,GOVERNOR,C_0,Results,Harrison,122783,0007,65,65,28796,4,CHASE LINKO-LOOPER,MTN,232,0.8056674538130295
300,GOVERNOR,C_0,Results,Jackson,122784,0007,30,30,12518,0,PATRICK MORRISEY,REP,7886,62.997283911167926
300,GOVERNOR,C_0,Results,Jackson,122784,0007,30,30,12518,1,STEVE WILLIAMS,DEM,3499,27.951749480747722
300,GOVERNOR,C_0,Results,Jackson,122784,0007,30,30,12518,2,ERIKA KLIE KOLENICH,LBN,281,2.2447675347499603
300,GOVERNOR,C_0,Results,Jackson,122784,0007,30,30,12518,3,S. MARSHALL WILSON,CST,651,5.2005112637801565
300,GOVERNOR,C_0,Results,Jackson,122784,0007,30,30,12518,4,CHASE LINKO-LOOPER,MTN,201,1.6056878095542417
300,GOVERNOR,C_0,Results,Jefferson,122785,0007,28,28,28708,0,PATRICK MORRISEY,REP,16716,58.227671729134734
300,GOVERNOR,C_0,Results,Jefferson,122785,0007,28,28,28708,1,STEVE WILLIAMS,DEM,10705,37.28925734986763
300,GOVERNOR,C_0,Results,Jefferson,122785,0007,28,28,28708,2,ERIKA KLIE KOLENICH,LBN,498,1.7347080953044447
300,GOVERNOR,C_0,Results,Jefferson,122785,0007,28,28,28708,3,S. MARSHALL WILSON,CST,521,1.814825135850634
300,GOVERNOR,C_0,Results,Jefferson,122785,0007,28,28,28708,4,CHASE LINKO-LOOPER,MTN,268,0.9335376898425526
300,GOVERNOR,C_0,Results,Kanawha,122786,0007,184,184,73332,0,PATRICK MORRISEY,REP,34907,47.60132002400044
300,GOVERNOR,C_0,Results,Kanawha,122786,0007,184,184,73332,1,STEVE WILLIAMS,DEM,33906,46.23629520536737
300,GOVERNOR,C_0,Results,Kanawha,122786,0007,184,184,73332,2,ERIKA KLIE KOLENICH,LBN,1547,2.1095838106147387
300,GOVERNOR,C_0,Results,Kanawha,122786,0007,184,184,73332,3,S. MARSHALL WILSON,CST,919,1.2532046037200677
300,GOVERNOR,C_0,Results,Kanawha,122786,0007,184,184,73332,4,CHASE LINKO-LOOPER,MTN,2053,2.799596356297387
300,GOVERNOR,C_0,Results,Lewis,122787,0007,23,23,6955,0,PATRICK MORRISEY,REP,4873,70.06470165348671
300,GOVERNOR,C_0,Results,Lewis,122787,0007,23,23,6955,1,STEVE WILLIAMS,DEM,1501,21.581595974119338
300,GOVERNOR,C_0,Results,Lewis,122787,0007,23,23,6955,2,ERIKA KLIE KOLENICH,LBN,452,6.498921639108556
300,GOVERNOR,C_0,Results,Lewis,122787,0007,23,23,6955,3,S. MARSHALL WILSON,CST,83,1.1933860531991374
300,GOVERNOR,C_0,Results,Lewis,122787,0007,23,23,6955,4,CHASE LINKO-LOOPER,MTN,46,0.6613946800862689
300,GOVERNOR,C_0,Results,Lincoln,122788,0007,14,14,6915,0,PATRICK MORRISEY,REP,4505,65.14822848879248
300,GOVERNOR,C_0,Results,Lincoln,122788,0007,14,14,6915,1,STEVE WILLIAMS,DEM,1942,28.083875632682577
300,GOVERNOR,C_0,Results,Lincoln,122788,0007,14,14,6915,2,ERIKA KLIE KOLENICH,LBN,140,2.0245842371655822
300,GOVERNOR,C_0,Results,Lincoln,122788,0007,14,14,6915,3,S. MARSHALL WILSON,CST,206,2.979031091829356
300,GOVERNOR,C_0,Results,Lincoln,122788,0007,14,14,6915,4,CHASE LINKO-LOOPER,MTN,122,1.7642805495300073
300,GOVERNOR,C_0,Results,Logan,122789,0007,34,34,10741,0,PATRICK MORRISEY,REP,7424,69.11833162647798
300,GOVERNOR,C_0,Results,Logan,122789,0007,34,34,10741,1,STEVE WILLIAMS,DEM,2865,26.673494088073735
300,GOVERNOR,C_0,Results,Logan,122789,0007,34,34,10741,2,ERIKA KLIE KOLENICH,LBN,160,1.4896192160878876
300,GOVERNOR,C_0,Results,Logan,122789,0007,34,34,10741,3,S. MARSHALL WILSON,CST,82,0.7634298482450423
300,GOVERNOR,C_0,Results,Logan,122789,0007,34,34,10741,4,CHASE LINKO-LOOPER,MTN,210,1.9551252211153523
300,GOVERNOR,C_0,Results,Marion,122790,0007,65,65,24116,0,PATRICK MORRISEY,REP,13883,57.56758998175485
300,GOVERNOR,C_0,Results,Marion,122790,0007,65,65,24116,1,STEVE WILLIAMS,DEM,8380,34.74871454635927
300,GOVERNOR,C_0,Results,Marion,122790,0007,65,65,24116,2,ERIKA KLIE KOLENICH,LBN,1210,5.017415823519656
300,GOVERNOR,C_0,Results,Marion,122790,0007,65,65,24116,3,S. MARSHALL WILSON,CST,339,1.4057057555150108
300,GOVERNOR,C_0,Results,Marion,122790,0007,65,65,24116,4,CHASE LINKO-LOOPER,MTN,304,1.2605738928512191
300,GOVERNOR,C_0,Results,Marshall,122791,0007,35,35,12952,0,PATRICK MORRISEY,REP,8522,65.79678814082767
300,GOVERNOR,C_0,Results,Marshall,122791,0007,35,35,12952,1,STEVE WILLIAMS,DEM,3605,27.833539221741816
300,GOVERNOR,C_0,Results,Marshall,122791,0007,35,35,12952,2,ERIKA KLIE KOLENICH,LBN,478,3.6905497220506485
300,GOVERNOR,C_0,Results,Marshall,122791,0007,35,35,12952,3,S. MARSHALL WILSON,CST,168,1.2970969734403952
300,GOVERNOR,C_0,Results,Marshall,122791,0007,35,35,12952,4,CHASE LINKO-LOOPER,MTN,179,1.382025941939469
300,GOVERNOR,C_0,Results,Mason,122792,0007,30,30,10259,0,PATRICK MORRISEY,REP,6455,62.92036260844137
300,GOVERNOR,C_0,Results,Mason,122792,0007,30,30,10259,1,STEVE WILLIAMS,DEM,3239,31.57227799980505
300,GOVERNOR,C_0,Results,Mason,122792,0007,30,30,10259,2,ERIKA KLIE KOLENICH,LBN,201,1.9592552880397698
300,GOVERNOR,C_0,Results,Mason,122792,0007,30,30,10259,3,S. MARSHALL WILSON,CST,252,2.4563797641095624
300,GOVERNOR,C_0,Results,Mason,122792,0007,30,30,10259,4,CHASE LINKO-LOOPER,MTN,112,1.09172433960425
300,GOVERNOR,C_0,Results,McDowell,122793,0007,33,33,4988,0,PATRICK MORRISEY,REP,3489,69.94787489975943
300,GOVERNOR,C_0,Results,McDowell,122793,0007,33,33,4988,1,STEVE WILLIAMS,DEM,1189,23.837209302325583
300,GOVERNOR,C_0,Results,McDowell,122793,0007,33,33,4988,2,ERIKA KLIE KOLENICH,LBN,80,1.6038492381716118
300,GOVERNOR,C_0,Results,McDowell,122793,0007,33,33,4988,3,S. MARSHALL WILSON,CST,139,2.7866880513231758
300,GOVERNOR,C_0,Results,McDowell,122793,0007,33,33,4988,4,CHASE LINKO-LOOPER,MTN,91,1.8243785084202084
300,GOVERNOR,C_0,Results,Mercer,122794,0007,44,44,22912,0,PATRICK MORRISEY,REP,16234,70.85370111731844
300,GOVERNOR,C_0,Results,Mercer,122794,0007,44,44,22912,1,STEVE WILLIAMS,DEM,5560,24.26675977653631
300,GOVERNOR,C_0,Results,Mercer,122794,0007,44,44,22912,2,ERIKA KLIE KOLENICH,LBN,463,2.0207751396648046
300,GOVERNOR,C_0,Results,Mercer,122794,0007,44,44,22912,3,S. MARSHALL WILSON,CST,371,1.6192388268156426
300,GOVERNOR,C_0,Results,Mercer,122794,0007,44,44,22912,4,CHASE LINKO-LOOPER,MTN,284,1.2395251396648046
300,GOVERNOR,C_0,Results,Mineral,122795,0007,24,24,12655,0,PATRICK MORRISEY,REP,9771,77.21058870011854
300,GOVERNOR,C_0,Results,Mineral,122795,0007,24,24,12655,1,STEVE WILLIAMS,DEM,2306,18.222046621888584
300,GOVERNOR,C_0,Results,Mineral,122795,0007,24,24,12655,2,ERIKA KLIE KOLENICH,LBN,244,1.9280916633741603
300,GOVERNOR,C_0,Results,Mineral,122795,0007,24,24,12655,3,S. MARSHALL WILSON,CST,250,1.9755037534571318
300,GOVERNOR,C_0,Results,Mineral,122795,0007,24,24,12655,4,CHASE LINKO-LOOPER,MTN,84,0.6637692611615963
300,GOVERNOR,C_0,Results,Mingo,122796,0007,28,28,7957,0,PATRICK MORRISEY,REP,5873,73.80922458212893
300,GOVERNOR,C_0,Results,Mingo,122796,0007,28,28,7957,1,STEVE WILLIAMS,DEM,1781,22.382807590800553
300,GOVERNOR,C_0,Results,Mingo,122796,0007,28,28,7957,2,ERIKA KLIE KOLENICH,LBN,90,1.1310795525951993
300,GOVERNOR,C_0,Results,Mingo,122796,0007,28,28,7957,3,S. MARSHALL WILSON,CST,98,1.2316199572703281
300,GOVERNOR,C_0,Results,Mingo,122796,0007,28,28,7957,4,CHASE LINKO-LOOPER,MTN,115,1.4452683172049767
300,GOVERNOR,C_0,Results,Monongalia,122797,0007,43,43,40530,0,PATRICK MORRISEY,REP,19233,47.45373797187269
300,GOVERNOR,C_0,Results,Monongalia,122797,0007,43,43,40530,1,STEVE WILLIAMS,DEM,18949,46.75302245250432
300,GOVERNOR,C_0,Results,Monongalia,122797,0007,43,43,40530,2,ERIKA KLIE KOLENICH,LBN,1510,3.7256353318529487
300,GOVERNOR,C_0,Results,Monongalia,122797,0007,43,43,40530,3,S. MARSHALL WILSON,CST,372,0.9178386380458919
300,GOVERNOR,C_0,Results,Monongalia,122797,0007,43,43,40530,4,CHASE LINKO-LOOPER,MTN,466,1.149765605724155
300,GOVERNOR,C_0,Results,Monroe,122798,0007,11,11,6182,0,PATRICK MORRISEY,REP,4454,72.0478809446781
300,GOVERNOR,C_0,Results,Monroe,122798,0007,11,11,6182,1,STEVE WILLIAMS,DEM,1470,23.778712390812036
300,GOVERNOR,C_0,Results,Monroe,122798,0007,11,11,6182,2,ERIKA KLIE KOLENICH,LBN,109,1.7631834357813003
300,GOVERNOR,C_0,Results,Monroe,122798,0007,11,11,6182,3,S. MARSHALL WILSON,CST,74,1.1970236169524426
300,GOVERNOR,C_0,Results,Monroe,122798,0007,11,11,6182,4,CHASE LINKO-LOOPER,MTN,75,1.2131996117761243
300,GOVERNOR,C_0,Results,Morgan,122799,0007,13,13,8815,0,PATRICK MORRISEY,REP,6373,72.29722064662508
300,GOVERNOR,C_0,Results,Morgan,122799,0007,13,13,8815,1,STEVE WILLIAMS,DEM,1747,19.818491208167895
300,GOVERNOR,C_0,Results,Morgan,122799,0007,13,13,8815,2,ERIKA KLIE KOLENICH,LBN,131,1.4861032331253545
300,GOVERNOR,C_0,Results,Morgan,122799,0007,13,13,8815,3,S. MARSHALL WILSON,CST,486,5.513329551900171
300,GOVERNOR,C_0,Results,Morgan,122799,0007,13,13,8815,4,CHASE LINKO-LOOPER,MTN,78,0.8848553601815088
300,GOVERNOR,C_0,Results,Nicholas,122800,0007,28,28,9746,0,PATRICK MORRISEY,REP,6699,68.73589164785552
300,GOVERNOR,C_0,Results,Nicholas,122800,0007,28,28,9746,1,STEVE WILLIAMS,DEM,2552,26.185101580135438
300,GOVERNOR,C_0,Results,Nicholas,122800,0007,28,28,9746,2,ERIKA KLIE KOLENICH,LBN,247,2.5343730761337984
300,GOVERNOR,C_0,Results,Nicholas,122800,0007,28,28,9746,3,S. MARSHALL WILSON,CST,142,1.4570080032833983
300,GOVERNOR,C_0,Results,Nicholas,122800,0007,28,28,9746,4,CHASE LINKO-LOOPER,MTN,106,1.0876256925918326
300,GOVERNOR,C_0,Results,Ohio,122801,0007,36,36,18242,0,PATRICK MORRISEY,REP,10634,58.29404670540511
300,GOVERNOR,C_0,Results,Ohio,122801,0007,36,36,18242,1,STEVE WILLIAMS,DEM,6646,36.432408727113256
300,GOVERNOR,C_0,Results,Ohio,122801,0007,36,36,18242,2,ERIKA KLIE KOLENICH,LBN,576,3.1575485144172784
300,GOVERNOR,C_0,Results,Ohio,122801,0007,36,36,18242,3,S. MARSHALL WILSON,CST,190,1.0415524613529217
300,GOVERNOR,C_0,Results,Ohio,122801,0007,36,36,18242,4,CHASE LINKO-LOOPER,MTN,196,1.0744435917114352
300,GOVERNOR,C_0,Results,Pendleton,122802,0007,9,9,3302,0,PATRICK MORRISEY,REP,2486,75.28770442156268
300,GOVERNOR,C_0,Results,Pendleton,122802,0007,9,9,3302,1,STEVE WILLIAMS,DEM,661,20.01817080557238
300,GOVERNOR,C_0,Results,Pendleton,122802,0007,9,9,3302,2,ERIKA KLIE KOLENICH,LBN,72,2.1804966686856453
300,GOVERNOR,C_0,Results,Pendleton,122802,0007,9,9,3302,3,S. MARSHALL WILSON,CST,53,1.6050878255602665
300,GOVERNOR,C_0,Results,Pendleton,122802,0007,9,9,3302,4,CHASE LINKO-LOOPER,MTN,30,0.9085402786190186
300,GOVERNOR,C_0,Results,Pleasants,122803,0007,10,10,3229,0,PATRICK MORRISEY,REP,2358,73.02570455249302
300,GOVERNOR,C_0,Results,Pleasants,122803,0007,10,10,3229,1,STEVE WILLIAMS,DEM,675,20.904304738309072
300,GOVERNOR,C_0,Results,Pleasants,122803,0007,10,10,3229,2,ERIKA KLIE KOLENICH,LBN,97,3.0040260142458965
300,GOVERNOR,C_0,Results,Pleasants,122803,0007,10,10,3229,3,S. MARSHALL WILSON,CST,71,2.198823165066584
300,GOVERNOR,C_0,Results,Pleasants,122803,0007,10,10,3229,4,CHASE LINKO-LOOPER,MTN,28,0.8671415298854134
300,GOVERNOR,C_0,Results,Pocahontas,122804,0007,16,16,3752,0,PATRICK MORRISEY,REP,2465,65.69829424307036
300,GOVERNOR,C_0,Results,Pocahontas,122804,0007,16,16,3752,1,STEVE WILLIAMS,DEM,1057,28.171641791044777
300,GOVERNOR,C_0,Results,Pocahontas,122804,0007,16,16,3752,2,ERIKA KLIE KOLENICH,LBN,120,3.1982942430703627
300,GOVERNOR,C_0,Results,Pocahontas,122804,0007,16,16,3752,3,S. MARSHALL WILSON,CST,62,1.652452025586354
300,GOVERNOR,C_0,Results,Pocahontas,122804,0007,16,16,3752,4,CHASE LINKO-LOOPER,MTN,48,1.279317697228145
300,GOVERNOR,C_0,Results,Preston,122805,0007,28,28,13962,0,PATRICK MORRISEY,REP,9874,70.72052714510815
300,GOVERNOR,C_0,Results,Preston,122805,0007,28,28,13962,1,STEVE WILLIAMS,DEM,3055,21.880819366852887
300,GOVERNOR,C_0,Results,Preston,122805,0007,28,28,13962,2,ERIKA KLIE KOLENICH,LBN,494,3.5381750465549344
300,GOVERNOR,C_0,Results,Preston,122805,0007,28,28,13962,3,S. MARSHALL WILSON,CST,424,3.0368142099985675
300,GOVERNOR,C_0,Results,Preston,122805,0007,28,28,13962,4,CHASE LINKO-LOOPER,MTN,115,0.8236642314854605
300,GOVERNOR,C_0,Results,Putnam,122806,0007,46,46,26796,0,PATRICK MORRISEY,REP,16068,59.96417375727721
300,GOVERNOR,C_0,Results,Putnam,122806,0007,46,46,26796,1,STEVE WILLIAMS,DEM,9220,34.40812061501717
300,GOVERNOR,C_0,Results,Putnam,122806,0007,46,46,26796,2,ERIKA KLIE KOLENICH,LBN,618,2.3063143752798925
300,GOVERNOR,C_0,Results,Putnam,122806,0007,46,46,26796,3,S. MARSHALL WILSON,CST,538,2.007762352589939
300,GOVERNOR,C_0,Results,Putnam,122806,0007,46,46,26796,4,CHASE LINKO-LOOPER,MTN,352,1.3136288998357963
300,GOVERNOR,C_0,Results,Raleigh,122807,0007,60,60,29803,0,PATRICK MORRISEY,REP,20000,67.1073381874308
300,GOVERNOR,C_0,Results,Raleigh,122807,0007,60,60,29803,1,STEVE WILLIAMS,DEM,8125,27.26235613864376
300,GOVERNOR,C_0,Results,Raleigh,122807,0007,60,60,29803,2,ERIKA KLIE KOLENICH,LBN,791,2.6540952253128878
300,GOVERNOR,C_0,Results,Raleigh,122807,0007,60,60,29803,3,S. MARSHALL WILSON,CST,435,1.4595846055766197
300,GOVERNOR,C_0,Results,Raleigh,122807,0007,60,60,29803,4,CHASE LINKO-LOOPER,MTN,452,1.5166258430359358
300,GOVERNOR,C_0,Results,Randolph,122808,0007,27,27,11294,0,PATRICK MORRISEY,REP,7142,63.23711705330264
300,GOVERNOR,C_0,Results,Randolph,122808,0007,27,27,11294,1,STEVE WILLIAMS,DEM,3376,29.891978041437934
300,GOVERNOR,C_0,Results,Randolph,122808,0007,27,27,11294,2,ERIKA KLIE KOLENICH,LBN,550,4.869842394191607
300,GOVERNOR,C_0,Results,Randolph,122808,0007,27,27,11294,3,S. MARSHALL WILSON,CST,147,1.3015760580839384
300,GOVERNOR,C_0,Results,Randolph,122808,0007,27,27,11294,4,CHASE LINKO-LOOPER,MTN,79,0.6994864529838852
300,GOVERNOR,C_0,Results,Ritchie,122809,0007,9,9,3876,0,PATRICK MORRISEY,REP,2999,77.37358101135192
300,GOVERNOR,C_0,Results,Ritchie,122809,0007,9,9,3876,1,STEVE WILLIAMS,DEM,642,16.563467492260063
300,GOVERNOR,C_0,Results,Ritchie,122809,0007,9,9,3876,2,ERIKA KLIE KOLENICH,LBN,85,2.1929824561403506
300,GOVERNOR,C_0,Results,Ritchie,122809,0007,9,9,3876,3,S. MARSHALL WILSON,CST,108,2.786377708978328
300,GOVERNOR,C_0,Results,Ritchie,122809,0007,9,9,3876,4,CHASE LINKO-LOOPER,MTN,42,1.08359133126935
300,GOVERNOR,C_0,Results,Roane,122810,0007,18,18,5365,0,PATRICK MORRISEY,REP,3526,65.72227399813607
300,GOVERNOR,C_0,Results,Roane,122810,0007,18,18,5365,1,STEVE WILLIAMS,DEM,1535,28.611369990680334
300,GOVERNOR,C_0,Results,Roane,122810,0007,18,18,5365,2,ERIKA KLIE KOLENICH,LBN,151,2.814538676607642
300,GOVERNOR,C_0,Results,Roane,122810,0007,18,18,5365,3,S. MARSHALL WILSON,CST,77,1.4352283317800558
300,GOVERNOR,C_0,Results,Roane,122810,0007,18,18,5365,4,CHASE LINKO-LOOPER,MTN,76,1.4165890027958994
300,GOVERNOR,C_0,Results,Summers,122811,0007,14,14,5072,0,PATRICK MORRISEY,REP,3367,66.38406940063092
300,GOVERNOR,C_0,Results,Summers,122811,0007,14,14,5072,1,STEVE WILLIAMS,DEM,1474,29.061514195583598
300,GOVERNOR,C_0,Results,Summers,122811,0007,14,14,5072,2,ERIKA KLIE KOLENICH,LBN,104,2.050473186119874
300,GOVERNOR,C_0,Results,Summers,122811,0007,14,14,5072,3,S. MARSHALL WILSON,CST,55,1.084384858044164
300,GOVERNOR,C_0,Results,Summers,122811,0007,14,14,5072,4,CHASE LINKO-LOOPER,MTN,72,1.4195583596214512
300,GOVERNOR,C_0,Results,Taylor,122812,0007,17,17,7110,0,PATRICK MORRISEY,REP,4829,67.9184247538678
300,GOVERNOR,C_0,Results,Taylor,122812,0007,17,17,7110,1,STEVE WILLIAMS,DEM,1802,25.344585091420534
300,GOVERNOR,C_0,Results,Taylor,122812,0007,17,17,7110,2,ERIKA KLIE KOLENICH,LBN,296,4.163150492264416
300,GOVERNOR,C_0,Results,Taylor,122812,0007,17,17,7110,3,S. MARSHALL WILSON,CST,120,1.6877637130801686
